"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Transect.id","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"655",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54911333,115.2177117,"HPZ.7",-26,0.103632993996143,0.103632993996143,360,360,0.375,0.375,1,64
"656",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54910167,115.21769,"HPZ.7",-26,0.103632993996143,0.103632993996143,360,360,0.375,0.375,1,64
"657",0,0,0,0,0,100,0,0,"Unconsolidated",-33.549095,115.2176717,"HPZ.7",-26,0.103632993996143,0.103632993996143,360,360,0.375,0.375,1,64
"658",0,0,0,0,0,100,0,0,"Unconsolidated",-33.549085,115.2176517,"HPZ.7",-26,0.103632993996143,0.103632993996143,360,360,0.375,0.375,1,64
"659",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54908,115.217635,"HPZ.7",-26,0.103632993996143,0.103632993996143,360,360,0.375,0.375,1,64
"660",0,0,0,0,0,92,0,8,"Unconsolidated",-33.549075,115.2176183,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"661",0,0,0,0,0,84,0,16,"Unconsolidated",-33.54907167,115.217595,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"662",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54907,115.21757,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"663",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54906667,115.2175467,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"664",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54906,115.2175267,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"665",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54904667,115.2175017,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"666",4,0,0,0,0,96,0,0,"Unconsolidated",-33.54902833,115.2174733,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"667",0,0,0,0,0,96,0,4,"Unconsolidated",-33.54901,115.2174517,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"668",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54899667,115.217435,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"669",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54898,115.217405,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"670",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54896833,115.2173917,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"671",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548955,115.2173783,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"672",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54893,115.2173567,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"673",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54891,115.2173367,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"674",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54888833,115.217325,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"675",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54887667,115.2172967,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"676",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54886167,115.2172667,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"677",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54884333,115.2172383,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"678",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54883,115.2172167,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"679",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54881333,115.2172,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"680",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54879667,115.2171833,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"681",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54878167,115.2171617,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"682",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54876333,115.2171417,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"683",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54874833,115.217125,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"684",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54874,115.2171117,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"685",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54873167,115.21709,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"686",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54872167,115.2170717,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"687",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54870667,115.2170583,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"688",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54869333,115.2170467,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"689",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548675,115.2170267,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"690",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54866667,115.217005,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"691",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548655,115.21698,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"692",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54864333,115.2169633,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"693",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54863167,115.216945,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"694",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54862,115.2169283,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"695",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5486,115.2169033,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"696",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548585,115.2168883,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"697",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54857333,115.2168683,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"698",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54856,115.21685,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"699",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54855167,115.2168333,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"700",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54853667,115.2168083,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"701",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54852333,115.21679,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"702",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54851333,115.2167683,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"703",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5485,115.2167483,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"704",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548485,115.2167233,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"705",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54847,115.2167117,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"706",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54845667,115.2166933,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"707",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548445,115.2166733,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"708",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54843167,115.2166617,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"709",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54841167,115.2166383,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"710",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54839667,115.21662,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"711",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54838167,115.2166067,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"712",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54836,115.216585,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"713",0,0,0,0,0,100,0,0,"Unconsolidated",-33.548345,115.216565,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"714",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54832667,115.2165467,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"715",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54830167,115.2165183,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"716",4,0,0,0,0,96,0,0,"Unconsolidated",-33.54828333,115.2165067,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"717",52,0,0,0,0,48,0,0,"total.seagrass",-33.54825833,115.216495,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"718",60,0,0,0,0,40,0,0,"total.seagrass",-33.54824333,115.21648,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"719",60,0,0,0,0,40,0,0,"total.seagrass",-33.54822667,115.2164583,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"720",16,0,0,0,0,60,0,24,"Unconsolidated",-33.54820833,115.2164433,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"721",28,0,0,0,0,60,0,12,"Unconsolidated",-33.54818333,115.2164233,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"722",12,16,0,0,0,44,0,28,"Unconsolidated",-33.548165,115.216405,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"723",36,0,0,0,0,60,0,4,"Unconsolidated",-33.54814667,115.2163917,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"724",32,0,0,0,0,64,0,4,"Unconsolidated",-33.548125,115.2163767,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"725",36,0,0,0,0,64,0,0,"Unconsolidated",-33.54810333,115.2163583,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"726",52,0,0,0,0,44,0,4,"total.seagrass",-33.54808333,115.2163417,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"727",52,0,0,0,0,48,0,0,"total.seagrass",-33.54806667,115.216325,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"728",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54804833,115.2163083,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"729",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54803333,115.2162983,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"730",0,0,0,0,0,96,0,4,"Unconsolidated",-33.548015,115.21628,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"731",0,0,0,0,0,96,0,4,"Unconsolidated",-33.54799667,115.216265,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"732",0,0,0,0,0,92,0,8,"Unconsolidated",-33.54798,115.2162467,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"733",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54795833,115.2162317,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"734",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54794333,115.2162167,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"735",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54792333,115.216205,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"736",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54790833,115.2161917,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"737",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54788833,115.216175,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"738",0,0,0,0,0,100,0,0,"Unconsolidated",-33.547875,115.2161583,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"739",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54784833,115.2161433,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"740",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54782667,115.2161333,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"741",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54780167,115.216125,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"742",12,0,0,0,0,88,0,0,"Unconsolidated",-33.54778333,115.2161167,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"743",0,0,0,0,0,100,0,0,"Unconsolidated",-33.547765,115.216105,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"744",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54774833,115.2160967,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"745",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54773,115.2160833,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"746",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54771167,115.2160717,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"747",0,0,0,0,0,100,0,0,"Unconsolidated",-33.547695,115.2160567,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"748",4,0,0,0,0,96,0,0,"Unconsolidated",-33.54767167,115.2160483,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"749",16,0,0,0,0,84,0,0,"Unconsolidated",-33.54765,115.21604,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"750",8,0,0,0,0,92,0,0,"Unconsolidated",-33.54762833,115.216025,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"751",4,0,0,0,0,96,0,0,"Unconsolidated",-33.54761167,115.2160167,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"752",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54759333,115.2159983,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"753",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54757833,115.21598,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"754",8,0,0,0,0,92,0,0,"Unconsolidated",-33.54756167,115.2159667,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"755",8,0,0,0,0,92,0,0,"Unconsolidated",-33.54754833,115.21595,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"756",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54753667,115.2159433,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"757",12,0,0,0,0,88,0,0,"Unconsolidated",-33.547525,115.21593,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"758",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54750833,115.2159117,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"759",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54749333,115.2158867,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"760",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54748667,115.2158667,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"761",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54747667,115.2158417,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"762",4,0,0,0,0,96,0,0,"Unconsolidated",-33.54746667,115.215825,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"763",20,0,0,0,0,80,0,0,"Unconsolidated",-33.54745833,115.2158067,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"764",0,0,0,0,0,96,0,4,"Unconsolidated",-33.547445,115.2157733,"HPZ.7",-26,0.120638966560364,0.120638966560364,329.208282470703,329.208282470703,0.5,0.5,1,16
"765",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54743667,115.2157533,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"766",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54742833,115.21573,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"767",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54741833,115.21571,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"768",44,0,0,0,0,56,0,0,"Unconsolidated",-33.54741,115.2156867,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"769",0,0,0,0,0,100,0,0,"Unconsolidated",-33.54739167,115.2156633,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"770",20,0,0,0,0,80,0,0,"Unconsolidated",-33.54737833,115.2156433,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"771",0,0,0,0,0,96,0,4,"Unconsolidated",-33.54736,115.2156217,"HPZ.7",-27,0.167266845703125,0.167266845703125,338.33349609375,338.33349609375,0,0.5,2,64
"772",24,0,0,0,0,64,12,0,"Unconsolidated",-33.54426,115.224285,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"773",20,4,0,0,0,56,8,0,"Unconsolidated",-33.54423333,115.2242717,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"774",4,0,0,0,0,80,8,4,"Unconsolidated",-33.544215,115.224255,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"775",28,0,0,0,0,72,0,0,"Unconsolidated",-33.54420167,115.2242433,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"776",68,4,0,0,0,28,0,0,"total.seagrass",-33.544185,115.2242317,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"777",48,8,0,0,0,28,16,0,"total.seagrass",-33.54417333,115.2242333,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"778",0,44,0,0,0,20,32,4,"Turf.algae",-33.54416167,115.2242333,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"779",16,20,0,0,16,20,20,8,"Turf.algae",-33.54415,115.2242333,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"780",32,0,0,0,0,60,0,8,"Unconsolidated",-33.544135,115.22423,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"781",44,4,0,0,0,52,0,0,"Unconsolidated",-33.54411667,115.22422,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"782",16,12,0,0,0,60,8,4,"Unconsolidated",-33.54409667,115.22421,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"783",28,4,0,0,0,64,4,0,"Unconsolidated",-33.54407667,115.224195,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"784",12,16,0,0,0,68,0,4,"Unconsolidated",-33.54406,115.2241833,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"785",60,0,0,0,0,40,0,0,"total.seagrass",-33.54403833,115.2241783,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"786",44,0,0,0,0,52,4,0,"Unconsolidated",-33.54401833,115.2241633,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"787",36,0,0,0,0,64,0,0,"Unconsolidated",-33.54400167,115.2241533,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"788",64,4,0,0,0,24,4,4,"total.seagrass",-33.54399167,115.2241367,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"789",40,0,0,0,0,60,0,0,"Unconsolidated",-33.543975,115.2241183,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"790",48,4,4,0,0,44,0,0,"total.seagrass",-33.543955,115.2240983,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"791",20,20,0,0,0,60,0,0,"Unconsolidated",-33.54394,115.2240833,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
"792",28,16,4,0,0,32,8,12,"Unconsolidated",-33.54392667,115.2240667,"HPZ.8",-27,1.98784669911844e-16,1.98784669911844e-16,270,270,0,0,0,128
