sample,latitude,longitude,Macroalgae,Turf.algae,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
LGBDT4_1912,-33.59613333,115.2949667,7.69,7.69,0,84.6,0,0,0,Seagrasses,Seagrasses
LGBDT4_1914,-33.59623333,115.2948833,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT4_1921,-33.59648333,115.29465,25,37.5,0,37.5,0,0,0,Turf.algae,Seagrasses
LGBDT4_1926,-33.59668333,115.2944667,0,16.67,0,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT4_1939,-33.59721667,115.2940333,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT4_1940,-33.59726667,115.294,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT4_1942,-33.59735,115.2939333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_1946,-33.59756667,115.2938833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1948,-33.59765,115.2938667,0,5.88,5.88,88.23,0,0,0,Seagrasses,Seagrasses
LGBDT4_1950,-33.59773333,115.2937667,0,55.56,0,44.44,0,0,0,Turf.algae,Turf.algae
LGBDT4_1954,-33.5979,115.2936333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_1961,-33.5982,115.2934167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1961,-33.5982,115.2934167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1968,-33.59851667,115.2932,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1969,-33.59855,115.2931833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1982,-33.5991,115.2927,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_1995,-33.5993,115.29195,0,37.5,0,62.5,0,0,0,Seagrasses,Seagrasses
LGBDT4_1997,-33.59938333,115.2918667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_1999,-33.59948333,115.2918,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2001,-33.59955,115.2917333,0,35.71,0,64.29,0,0,0,Seagrasses,Seagrasses
LGBDT4_2017,-33.60025,115.2911833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2019,-33.60035,115.2911,0,21.43,0,78.57,0,0,0,Seagrasses,Seagrasses
LGBDT4_2021,-33.60043333,115.29105,0,66.67,0,33.33,0,0,0,Turf.algae,Turf.algae
LGBDT4_2023,-33.60051667,115.2909833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2039,-33.60118333,115.2903333,0,33.33,0,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT4_2041,-33.60125,115.2902333,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT4_2042,-33.6013,115.2901833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2044,-33.6014,115.2900833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2045,-33.60143333,115.29005,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2047,-33.60151667,115.29,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2049,-33.60161667,115.2899833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2051,-33.60171667,115.2899833,0,80,0,20,0,0,0,Turf.algae,Turf.algae
LGBDT4_2055,-33.6019,115.2900167,0,90,10,0,0,0,0,Turf.algae,Turf.algae
LGBDT4_2095,-33.60195,115.2900667,0,0,0,0,0,0,100,Other,Other
LGBDT4_2114,-33.60195,115.2901,0,0,0,0,0,0,100,Other,Other
LGBDT4_2114,-33.60195,115.2901,0,0,0,0,0,0,100,Other,Other
LGBDT4_2116,-33.60195,115.2901167,0,0,0,0,0,0,100,Other,Other
LGBDT4_2122,-33.60195,115.2901167,0,0,0,0,0,0,100,Other,Other
LGBDT4_2124,-33.60193333,115.2901333,0,0,0,0,0,0,100,Other,Other
LGBDT4_2126,-33.60193333,115.29015,0,0,0,0,0,0,100,Other,Other
LGBDT4_2129,-33.60193333,115.29015,0,0,0,0,0,0,100,Other,Other
LGBDT4_2131,-33.60193333,115.29015,0,0,0,0,0,0,100,Other,Other
LGBDT4_2136,-33.60193333,115.29015,0,0,0,0,0,0,100,Other,Other
LGBDT4_2168,-33.6535,115.2569333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2173,-33.65321667,115.2567333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2176,-33.65305,115.2566833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2182,-33.65278333,115.2565667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2184,-33.65266667,115.2565167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2184,-33.65268333,115.2565167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2197,-33.65208333,115.2563833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2200,-33.65193333,115.2563833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2203,-33.6518,115.2563833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2206,-33.65166667,115.2563667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2217,-33.65121667,115.2563167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2222,-33.65101667,115.2563167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2225,-33.6509,115.2563167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2228,-33.65075,115.2562833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2230,-33.65066667,115.2562667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2241,-33.65016667,115.2562833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2246,-33.64993333,115.2563667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2248,-33.64985,115.25635,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2256,-33.64951667,115.25645,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2268,-33.64903333,115.2565667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2273,-33.6488,115.25655,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2280,-33.64851667,115.2565667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2283,-33.6484,115.2565833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2284,-33.64835,115.2566,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2289,-33.64816667,115.2566833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2308,-33.64753333,115.2570833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2316,-33.64726667,115.2572667,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT4_2321,-33.64708333,115.2573667,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2324,-33.647,115.2574333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2328,-33.64685,115.2575333,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2329,-33.64681667,115.25755,0,0,61.54,38.46,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2331,-33.64673333,115.2576,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2336,-33.64655,115.2577333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2343,-33.6463,115.25795,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2350,-33.64608333,115.2582333,0,0,18.18,81.82,0,0,0,Seagrasses,Seagrasses
LGBDT4_2352,-33.64603333,115.2583333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_2362,-33.6457,115.2587167,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT4_2365,-33.6456,115.2588167,0,0,45,55,0,0,0,Seagrasses,Seagrasses
LGBDT4_2371,-33.64538333,115.25905,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2373,-33.64536667,115.2590833,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT4_2384,-33.64498333,115.25935,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2396,-33.64451667,115.2597,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2409,-33.64408333,115.2601167,0,0,37.5,62.5,0,0,0,Seagrasses,Seagrasses
LGBDT4_2412,-33.644,115.2601833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2417,-33.64383333,115.26035,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2417,-33.64385,115.2603333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2423,-33.64361667,115.2605333,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT4_2432,-33.64306667,115.2608167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2437,-33.64286667,115.26105,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2442,-33.6427,115.2611833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2447,-33.64246667,115.2612333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2460,-33.642,115.2616333,0,0,18.18,81.82,0,0,0,Seagrasses,Seagrasses
LGBDT4_2464,-33.64206667,115.2618833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2474,-33.6419,115.2623667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2479,-33.64175,115.26255,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2484,-33.64161667,115.2627333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2490,-33.64141667,115.2629,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2509,-33.64078333,115.26345,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2521,-33.64033333,115.2637167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2524,-33.64023333,115.2638,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2529,-33.64008333,115.2639667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2539,-33.63968333,115.26425,0,0,83.33,16.67,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2542,-33.63955,115.2642833,0,0,35.71,64.29,0,0,0,Seagrasses,Seagrasses
LGBDT4_2547,-33.63931667,115.26445,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2568,-33.63855,115.2651167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2577,-33.63816667,115.2652833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2580,-33.63805,115.2653333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2587,-33.6378,115.26555,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2594,-33.63758333,115.2658,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2599,-33.6374,115.26595,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_2606,-33.63716667,115.2661333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2613,-33.63688333,115.2662667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2618,-33.63671667,115.2664,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2621,-33.63658333,115.2664667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2624,-33.63648333,115.2665167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2630,-33.63626667,115.2666833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2635,-33.6361,115.2668167,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT4_2659,-33.63521667,115.2673167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2661,-33.63515,115.2673667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2664,-33.63505,115.2674167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2669,-33.63488333,115.26755,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2674,-33.63473333,115.2676667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2679,-33.63458333,115.2678167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2684,-33.63443333,115.26795,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2692,-33.63418333,115.2681833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2695,-33.63408333,115.2682667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2698,-33.634,115.2683667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2700,-33.63395,115.2684333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2715,-33.63346667,115.2688333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2723,-33.63323333,115.2690333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2726,-33.63313333,115.2691167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2738,-33.63275,115.2694667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2752,-33.63231667,115.2698333,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT4_2757,-33.6321,115.2698833,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_2763,-33.63191667,115.2700167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2772,-33.63165,115.2703167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2774,-33.63158333,115.2703667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2776,-33.63153333,115.2704,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2778,-33.63145,115.27045,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2779,-33.63141667,115.2704833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2779,-33.63141667,115.2704833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2786,-33.63123333,115.2707,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT4_2799,-33.6309,115.27115,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2801,-33.63083333,115.2711833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_2803,-33.63075,115.2712333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2805,-33.6307,115.2713,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2817,-33.63033333,115.2716667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2820,-33.63025,115.27175,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_2822,-33.63018333,115.2718333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2825,-33.63008333,115.2718833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2828,-33.62998333,115.27195,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2831,-33.62988333,115.272,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT4_2833,-33.62981667,115.27205,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2840,-33.62961667,115.27225,0,20,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_2842,-33.62955,115.2723,0,16.67,0,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT4_2847,-33.62941667,115.27245,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2852,-33.62928333,115.2725833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2872,-33.62871667,115.2731333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2874,-33.62866667,115.2731833,0,0,54.55,45.45,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2876,-33.62861667,115.27325,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2878,-33.62856667,115.2733167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2880,-33.62851667,115.2734,0,0,9.09,90.9,0,0,0,Seagrasses,Seagrasses
LGBDT4_2882,-33.62846667,115.27345,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2890,-33.62823333,115.2737,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2895,-33.62806667,115.2738333,0,0,11.11,88.89,0,0,0,Seagrasses,Seagrasses
LGBDT4_2900,-33.62791667,115.27395,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2912,-33.6275,115.2742,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT4_2919,-33.62723333,115.2743167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2921,-33.62715,115.2744,0,6.67,33.33,60,0,0,0,Seagrasses,Seagrasses
LGBDT4_2926,-33.62713333,115.2746833,0,14.29,71.43,14.29,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_2933,-33.62686667,115.27485,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2940,-33.62665,115.2751333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_2942,-33.62658333,115.2752167,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_2951,-33.62628333,115.27555,0,0,14.29,85.72,0,0,0,Seagrasses,Seagrasses
LGBDT4_2958,-33.62606667,115.2757833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2963,-33.62591667,115.2759333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2968,-33.62573333,115.2760833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2977,-33.62543333,115.27635,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2984,-33.6252,115.2765333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2986,-33.62515,115.2766167,0,0,27.27,72.72,0,0,0,Seagrasses,Seagrasses
LGBDT4_2992,-33.62496667,115.2768,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2997,-33.62481667,115.2769333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_2999,-33.62475,115.2769833,0,0,55.56,44.44,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_3004,-33.6246,115.27715,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3010,-33.62443333,115.2773167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3015,-33.62425,115.27745,0,0,37.5,62.5,0,0,0,Seagrasses,Seagrasses
LGBDT4_3018,-33.62416667,115.2775,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3020,-33.6241,115.2775667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3027,-33.62391667,115.2777667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3034,-33.62368333,115.2779833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3037,-33.6236,115.2780667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3039,-33.62353333,115.2781167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3041,-33.62346667,115.2781833,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_3043,-33.6234,115.2782333,0,20,20,60,0,0,0,Seagrasses,Seagrasses
LGBDT4_3049,-33.62325,115.2784,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3059,-33.62296667,115.2787,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3061,-33.62291667,115.2787167,0,0,7.69,92.3,0,0,0,Seagrasses,Seagrasses
LGBDT4_3063,-33.62285,115.2787667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3068,-33.62268333,115.2788667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3072,-33.6226,115.279,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3074,-33.62255,115.27905,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3086,-33.6222,115.2793833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3088,-33.62213333,115.2794167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3100,-33.62176667,115.2797,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3108,-33.62151667,115.2798667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3113,-33.62136667,115.2800167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3122,-33.62105,115.2801833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3129,-33.62081667,115.2803,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT4_3131,-33.62075,115.28035,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3140,-33.62046667,115.2805667,0,0,57.14,42.86,0,0,0,Unconsolidated,Unconsolidated
LGBDT4_3142,-33.6204,115.2806167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3154,-33.62001667,115.2808667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3167,-33.61963333,115.28115,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3177,-33.6193,115.28135,0,0,15.38,84.6,0,0,0,Seagrasses,Seagrasses
LGBDT4_3181,-33.61918333,115.28145,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3186,-33.61903333,115.2815667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3201,-33.61856667,115.2818167,0,0,7.69,92.31,0,0,0,Seagrasses,Seagrasses
LGBDT4_3206,-33.61841667,115.2819,0,0,33.33,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT4_3213,-33.61818333,115.282,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3215,-33.61811667,115.28205,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3217,-33.61806667,115.2820833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3233,-33.61755,115.2823167,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT4_3235,-33.61748333,115.28235,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3237,-33.61741667,115.2823833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3239,-33.61735,115.2824,0,0,7.69,92.3,0,0,0,Seagrasses,Seagrasses
LGBDT4_3243,-33.61725,115.28245,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3246,-33.61713333,115.2825,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3258,-33.61678333,115.2828,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3260,-33.61673333,115.2828333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3269,-33.61643333,115.28295,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3271,-33.61635,115.283,0,0,16.67,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT4_3277,-33.61615,115.2830667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3281,-33.61601667,115.2831167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3287,-33.61581667,115.2832167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3289,-33.61573333,115.2832333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3291,-33.61568333,115.2832667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3300,-33.61536667,115.2834,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3302,-33.61531667,115.2834167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3304,-33.61523333,115.28345,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3306,-33.61516667,115.2834833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3306,-33.61516667,115.2834833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3307,-33.61513333,115.2835,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3312,-33.61496667,115.2835333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3314,-33.6149,115.2835667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3327,-33.61446667,115.2837667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3331,-33.61433333,115.2838167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3333,-33.61428333,115.28385,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT4_3339,-33.61406667,115.2839167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3347,-33.61381667,115.28405,0,0,14.29,85.72,0,0,0,Seagrasses,Seagrasses
LGBDT4_3349,-33.61375,115.2841,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT4_3351,-33.6137,115.2841,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3353,-33.61361667,115.2840833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3355,-33.61356667,115.2840667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3357,-33.6135,115.2841,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT4_3365,-33.61326667,115.2842667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3369,-33.61315,115.2843833,0,0,33.33,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT4_3371,-33.6131,115.28445,0,0,14.29,85.72,0,0,0,Seagrasses,Seagrasses
LGBDT4_3377,-33.61291667,115.2845833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT4_3379,-33.61285,115.2846333,0,44.44,0,55.55,0,0,0,Seagrasses,Seagrasses
LGBDT4_3395,-33.61236667,115.2850167,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_3397,-33.61231667,115.28505,0,0,9.09,90.91,0,0,0,Seagrasses,Seagrasses
LGBDT4_3409,-33.61193333,115.28535,0,0,9.09,90.91,0,0,0,Seagrasses,Seagrasses
LGBDT4_3411,-33.61188333,115.2854,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3421,-33.61158333,115.2856167,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT4_3425,-33.61143333,115.2857,0,0,14.29,85.72,0,0,0,Seagrasses,Seagrasses
LGBDT4_3427,-33.61138333,115.2857167,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT4_3429,-33.6113,115.2857667,0,0,11.11,88.89,0,0,0,Seagrasses,Seagrasses
LGBDT4_3433,-33.61116667,115.28585,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT4_3435,-33.61111667,115.2858833,0,18.18,18.18,63.63,0,0,0,Seagrasses,Seagrasses
LGBDT4_3438,-33.61101667,115.2859167,0,0,11.76,88.22,0,0,0,Seagrasses,Seagrasses
