"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Zone","Transect","Transect.id"
"1312",16,0,0,0,0,68,0,16,"Unconsolidated",-33.495515,115.3499517,"MUZ",10,"MUZ.10"
"1313",68,0,0,0,0,32,0,0,"total.seagrass",-33.49552667,115.3499683,"MUZ",10,"MUZ.10"
"1314",32,0,0,0,0,68,0,0,"Unconsolidated",-33.49553167,115.3499833,"MUZ",10,"MUZ.10"
"1315",20,0,0,0,0,80,0,0,"Unconsolidated",-33.49554167,115.350005,"MUZ",10,"MUZ.10"
"1316",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49554833,115.35003,"MUZ",10,"MUZ.10"
"1317",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49554833,115.3500533,"MUZ",10,"MUZ.10"
"1318",0,0,0,0,0,92,0,8,"Unconsolidated",-33.49555167,115.3500783,"MUZ",10,"MUZ.10"
"1319",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49555333,115.3501,"MUZ",10,"MUZ.10"
"1320",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49555667,115.3501267,"MUZ",10,"MUZ.10"
"1321",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49557,115.3501567,"MUZ",10,"MUZ.10"
"1322",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49558333,115.35018,"MUZ",10,"MUZ.10"
"1323",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49559,115.3502067,"MUZ",10,"MUZ.10"
"1324",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49560333,115.3502333,"MUZ",10,"MUZ.10"
"1325",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49561167,115.3502533,"MUZ",10,"MUZ.10"
"1326",0,0,0,0,0,100,0,0,"Unconsolidated",-33.495615,115.3502783,"MUZ",10,"MUZ.10"
"1327",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49561167,115.3503117,"MUZ",10,"MUZ.10"
"1328",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49561667,115.3503333,"MUZ",10,"MUZ.10"
"1329",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49562667,115.350355,"MUZ",10,"MUZ.10"
"1330",0,0,0,0,0,100,0,0,"Unconsolidated",-33.495645,115.3503833,"MUZ",10,"MUZ.10"
"1331",0,0,0,0,0,100,0,0,"Unconsolidated",-33.495655,115.3503983,"MUZ",10,"MUZ.10"
"1332",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49567,115.3504267,"MUZ",10,"MUZ.10"
"1333",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49568,115.35045,"MUZ",10,"MUZ.10"
"1334",0,0,0,0,0,100,0,0,"Unconsolidated",-33.495685,115.3504817,"MUZ",10,"MUZ.10"
"1335",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49570167,115.3505017,"MUZ",10,"MUZ.10"
"1336",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49570833,115.3505167,"MUZ",10,"MUZ.10"
"1337",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49571667,115.3505267,"MUZ",10,"MUZ.10"
"1338",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49572833,115.35053,"MUZ",10,"MUZ.10"
"1339",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49573833,115.3505433,"MUZ",10,"MUZ.10"
"1340",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49575167,115.3505583,"MUZ",10,"MUZ.10"
"1341",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49576667,115.3505733,"MUZ",10,"MUZ.10"
"1342",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49577833,115.35059,"MUZ",10,"MUZ.10"
"1343",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49579,115.350615,"MUZ",10,"MUZ.10"
"1344",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49580167,115.3506333,"MUZ",10,"MUZ.10"
"1345",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49580833,115.350655,"MUZ",10,"MUZ.10"
"1346",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49581833,115.35067,"MUZ",10,"MUZ.10"
"1347",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49582833,115.350685,"MUZ",10,"MUZ.10"
"1348",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49584167,115.350695,"MUZ",10,"MUZ.10"
"1349",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49586,115.3507117,"MUZ",10,"MUZ.10"
"1350",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49587333,115.3507383,"MUZ",10,"MUZ.10"
"1351",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49588333,115.3507667,"MUZ",10,"MUZ.10"
"1352",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49589833,115.3507933,"MUZ",10,"MUZ.10"
"1353",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49590833,115.350815,"MUZ",10,"MUZ.10"
"1354",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49592167,115.3508283,"MUZ",10,"MUZ.10"
"1355",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49593167,115.3508417,"MUZ",10,"MUZ.10"
"1356",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49593833,115.3508567,"MUZ",10,"MUZ.10"
"1357",4,0,0,0,0,96,0,0,"Unconsolidated",-33.49595167,115.3508617,"MUZ",10,"MUZ.10"
"1358",32,0,0,0,0,68,0,0,"Unconsolidated",-33.49597167,115.3508767,"MUZ",10,"MUZ.10"
"1359",48,0,0,0,0,52,0,0,"Unconsolidated",-33.49599,115.35089,"MUZ",10,"MUZ.10"
"1360",40,0,0,0,0,60,0,0,"Unconsolidated",-33.49600333,115.35091,"MUZ",10,"MUZ.10"
"1361",44,0,0,0,0,56,0,0,"Unconsolidated",-33.496015,115.3509317,"MUZ",10,"MUZ.10"
"1362",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49602833,115.3509583,"MUZ",10,"MUZ.10"
"1363",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49604167,115.3509833,"MUZ",10,"MUZ.10"
"1364",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49604833,115.35101,"MUZ",10,"MUZ.10"
"1365",12,0,0,0,0,84,0,4,"Unconsolidated",-33.49605667,115.35103,"MUZ",10,"MUZ.10"
"1366",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49606667,115.35105,"MUZ",10,"MUZ.10"
"1367",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49607667,115.3510717,"MUZ",10,"MUZ.10"
"1368",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49608667,115.3510967,"MUZ",10,"MUZ.10"
"1369",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49609667,115.351115,"MUZ",10,"MUZ.10"
"1370",4,0,0,0,0,88,0,8,"Unconsolidated",-33.49611,115.3511317,"MUZ",10,"MUZ.10"
"1371",4,0,0,0,0,96,0,0,"Unconsolidated",-33.49611667,115.35114,"MUZ",10,"MUZ.10"
"1372",12,0,0,0,0,88,0,0,"Unconsolidated",-33.49613333,115.3511517,"MUZ",10,"MUZ.10"
"1373",44,0,0,0,0,56,0,0,"Unconsolidated",-33.49614833,115.35116,"MUZ",10,"MUZ.10"
"1374",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49616,115.35118,"MUZ",10,"MUZ.10"
"1375",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49617167,115.3512,"MUZ",10,"MUZ.10"
"1376",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49618833,115.351225,"MUZ",10,"MUZ.10"
"1377",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49620333,115.3512467,"MUZ",10,"MUZ.10"
"1378",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49622167,115.351275,"MUZ",10,"MUZ.10"
"1379",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49623167,115.3512933,"MUZ",10,"MUZ.10"
"1380",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49624167,115.3513117,"MUZ",10,"MUZ.10"
"1381",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49625,115.3513233,"MUZ",10,"MUZ.10"
"1382",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49626333,115.35133,"MUZ",10,"MUZ.10"
"1383",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49627333,115.3513317,"MUZ",10,"MUZ.10"
"1384",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49628333,115.351335,"MUZ",10,"MUZ.10"
"1385",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49629833,115.3513517,"MUZ",10,"MUZ.10"
"1386",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49631167,115.3513733,"MUZ",10,"MUZ.10"
"1387",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49633,115.3513917,"MUZ",10,"MUZ.10"
"1388",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49634333,115.35141,"MUZ",10,"MUZ.10"
"1389",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49635333,115.351435,"MUZ",10,"MUZ.10"
"1390",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49635667,115.3514617,"MUZ",10,"MUZ.10"
"1391",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49636333,115.3514833,"MUZ",10,"MUZ.10"
"1392",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49637,115.3515067,"MUZ",10,"MUZ.10"
"1393",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49637833,115.3515267,"MUZ",10,"MUZ.10"
"1394",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49639,115.3515367,"MUZ",10,"MUZ.10"
"1395",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49640333,115.35156,"MUZ",10,"MUZ.10"
"1396",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49641333,115.35158,"MUZ",10,"MUZ.10"
"1397",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49642167,115.351605,"MUZ",10,"MUZ.10"
"1398",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49643167,115.3516367,"MUZ",10,"MUZ.10"
"1399",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49644167,115.35165,"MUZ",10,"MUZ.10"
"1400",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49645,115.3516633,"MUZ",10,"MUZ.10"
"1401",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49646,115.3516817,"MUZ",10,"MUZ.10"
"1402",0,0,0,0,0,100,0,0,"Unconsolidated",-33.496475,115.35169,"MUZ",10,"MUZ.10"
"1403",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49648667,115.3516983,"MUZ",10,"MUZ.10"
"1404",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49649833,115.3517067,"MUZ",10,"MUZ.10"
"1405",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49651667,115.3517267,"MUZ",10,"MUZ.10"
"1406",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49652833,115.3517467,"MUZ",10,"MUZ.10"
"1407",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49654333,115.3517717,"MUZ",10,"MUZ.10"
"1408",0,0,0,0,0,100,0,0,"Unconsolidated",-33.496555,115.3517867,"MUZ",10,"MUZ.10"
"1409",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49656833,115.3518067,"MUZ",10,"MUZ.10"
"1410",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49658333,115.3518267,"MUZ",10,"MUZ.10"
"1411",56,0,0,0,0,12,0,32,"total.seagrass",-33.50372167,115.409735,"MUZ",11,"MUZ.11"
"1412",96,0,0,0,0,4,0,0,"total.seagrass",-33.50375667,115.4095683,"MUZ",11,"MUZ.11"
"1413",80,0,0,0,0,20,0,0,"total.seagrass",-33.50377333,115.4094083,"MUZ",11,"MUZ.11"
"1414",28,0,0,0,0,28,4,40,"Macroalgae",-33.50380167,115.4093167,"MUZ",11,"MUZ.11"
"1415",64,0,0,0,0,12,0,24,"total.seagrass",-33.503815,115.409245,"MUZ",11,"MUZ.11"
"1416",92,0,0,0,0,8,0,0,"total.seagrass",-33.50381333,115.4091883,"MUZ",11,"MUZ.11"
"1417",100,0,0,0,0,0,0,0,"total.seagrass",-33.50381167,115.40915,"MUZ",11,"MUZ.11"
"1418",76,0,0,0,0,16,0,8,"total.seagrass",-33.50381167,115.4091033,"MUZ",11,"MUZ.11"
"1419",100,0,0,0,0,0,0,0,"total.seagrass",-33.50381833,115.4090617,"MUZ",11,"MUZ.11"
"1420",100,0,0,0,0,0,0,0,"total.seagrass",-33.50382167,115.409035,"MUZ",11,"MUZ.11"
"1421",88,0,0,0,0,8,0,4,"total.seagrass",-33.50382667,115.409,"MUZ",11,"MUZ.11"
"1422",88,0,0,0,0,8,0,4,"total.seagrass",-33.503825,115.4089567,"MUZ",11,"MUZ.11"
"1423",60,24,0,0,0,16,0,0,"total.seagrass",-33.503825,115.4089233,"MUZ",11,"MUZ.11"
"1424",84,0,0,0,0,16,0,0,"total.seagrass",-33.50382167,115.40889,"MUZ",11,"MUZ.11"
"1425",32,0,0,0,0,24,0,44,"Macroalgae",-33.50382333,115.408855,"MUZ",11,"MUZ.11"
"1426",96,0,0,0,0,4,0,0,"total.seagrass",-33.503825,115.4088333,"MUZ",11,"MUZ.11"
"1427",92,0,0,0,0,4,0,4,"total.seagrass",-33.50382833,115.4088133,"MUZ",11,"MUZ.11"
"1428",68,8,0,0,0,16,0,8,"total.seagrass",-33.50383333,115.408785,"MUZ",11,"MUZ.11"
"1429",92,0,0,0,0,4,0,4,"total.seagrass",-33.50384167,115.4087567,"MUZ",11,"MUZ.11"
"1430",96,0,0,0,0,4,0,0,"total.seagrass",-33.50384333,115.4087283,"MUZ",11,"MUZ.11"
"1431",80,0,0,0,0,20,0,0,"total.seagrass",-33.50384333,115.4086967,"MUZ",11,"MUZ.11"
"1432",96,0,0,0,0,4,0,0,"total.seagrass",-33.50384167,115.408675,"MUZ",11,"MUZ.11"
"1433",96,0,0,0,0,4,0,0,"total.seagrass",-33.50384667,115.40865,"MUZ",11,"MUZ.11"
"1434",64,20,0,0,0,16,0,0,"total.seagrass",-33.50384667,115.4086183,"MUZ",11,"MUZ.11"
"1435",12,52,0,0,0,24,0,12,"Turf.algae",-33.50384667,115.408595,"MUZ",11,"MUZ.11"
"1436",88,4,0,0,0,8,0,0,"total.seagrass",-33.50385333,115.4085667,"MUZ",11,"MUZ.11"
"1437",52,28,0,0,0,0,12,8,"total.seagrass",-33.50386167,115.4085333,"MUZ",11,"MUZ.11"
"1438",76,4,0,0,0,16,4,0,"total.seagrass",-33.50386167,115.4085083,"MUZ",11,"MUZ.11"
"1439",92,0,0,0,0,8,0,0,"total.seagrass",-33.50385833,115.4084783,"MUZ",11,"MUZ.11"
"1440",84,0,0,0,0,12,0,4,"total.seagrass",-33.50385167,115.4084533,"MUZ",11,"MUZ.11"
"1441",72,0,4,0,0,12,0,12,"total.seagrass",-33.50385167,115.4084283,"MUZ",11,"MUZ.11"
"1442",48,20,0,0,0,12,0,20,"total.seagrass",-33.50384833,115.4083917,"MUZ",11,"MUZ.11"
"1443",88,0,0,0,0,8,0,4,"total.seagrass",-33.50384667,115.4083717,"MUZ",11,"MUZ.11"
"1444",32,32,4,0,0,4,0,28,"total.seagrass",-33.503855,115.408345,"MUZ",11,"MUZ.11"
"1445",88,0,0,0,0,12,0,0,"total.seagrass",-33.50386167,115.4083133,"MUZ",11,"MUZ.11"
"1446",60,16,0,0,0,4,0,20,"total.seagrass",-33.503865,115.4082817,"MUZ",11,"MUZ.11"
"1447",56,12,0,0,0,12,0,20,"total.seagrass",-33.503865,115.4082517,"MUZ",11,"MUZ.11"
"1448",24,48,0,0,0,8,0,20,"Turf.algae",-33.50386,115.4082267,"MUZ",11,"MUZ.11"
"1449",88,4,0,0,0,8,0,0,"total.seagrass",-33.503855,115.4082017,"MUZ",11,"MUZ.11"
"1450",24,44,0,0,0,16,0,16,"Turf.algae",-33.50385833,115.4081733,"MUZ",11,"MUZ.11"
"1451",0,52,0,0,0,20,0,28,"Turf.algae",-33.50386,115.4081483,"MUZ",11,"MUZ.11"
"1452",0,84,0,0,0,4,0,12,"Turf.algae",-33.50386,115.4081167,"MUZ",11,"MUZ.11"
"1453",44,20,0,0,0,4,0,32,"total.seagrass",-33.50387,115.4080867,"MUZ",11,"MUZ.11"
"1454",0,28,0,0,0,24,0,48,"Macroalgae",-33.50387333,115.4080533,"MUZ",11,"MUZ.11"
"1455",24,4,0,0,0,16,4,52,"Macroalgae",-33.50387833,115.4080133,"MUZ",11,"MUZ.11"
"1456",92,0,0,0,0,8,0,0,"total.seagrass",-33.50388167,115.4079867,"MUZ",11,"MUZ.11"
"1457",68,20,0,0,0,12,0,0,"total.seagrass",-33.50388167,115.407955,"MUZ",11,"MUZ.11"
"1458",72,0,0,0,0,12,4,12,"total.seagrass",-33.50388333,115.4079267,"MUZ",11,"MUZ.11"
"1459",60,0,0,0,0,4,12,24,"total.seagrass",-33.50388333,115.4078967,"MUZ",11,"MUZ.11"
"1460",84,0,0,0,0,16,0,0,"total.seagrass",-33.50388,115.407865,"MUZ",11,"MUZ.11"
"1461",88,0,0,0,0,12,0,0,"total.seagrass",-33.50388167,115.4078367,"MUZ",11,"MUZ.11"
"1462",88,0,0,0,0,4,0,8,"total.seagrass",-33.50388167,115.40781,"MUZ",11,"MUZ.11"
"1463",92,0,0,0,0,8,0,0,"total.seagrass",-33.503885,115.4077767,"MUZ",11,"MUZ.11"
"1464",56,0,0,0,0,28,8,8,"total.seagrass",-33.50388833,115.4077417,"MUZ",11,"MUZ.11"
"1465",88,0,0,0,0,12,0,0,"total.seagrass",-33.50389167,115.4077133,"MUZ",11,"MUZ.11"
"1466",92,0,0,0,0,8,0,0,"total.seagrass",-33.5039,115.4076833,"MUZ",11,"MUZ.11"
"1467",68,0,0,0,0,20,4,8,"total.seagrass",-33.50390333,115.4076517,"MUZ",11,"MUZ.11"
"1468",56,0,0,0,0,24,0,20,"total.seagrass",-33.50391,115.40762,"MUZ",11,"MUZ.11"
"1469",52,0,0,0,0,28,0,20,"total.seagrass",-33.50392,115.4075833,"MUZ",11,"MUZ.11"
"1470",60,0,0,0,0,36,0,4,"total.seagrass",-33.50392667,115.40755,"MUZ",11,"MUZ.11"
"1471",36,0,0,0,0,28,0,36,"total.seagrass",-33.50393833,115.4075233,"MUZ",11,"MUZ.11"
"1472",92,0,0,0,0,8,0,0,"total.seagrass",-33.50394,115.4074817,"MUZ",11,"MUZ.11"
"1473",88,4,0,0,0,8,0,0,"total.seagrass",-33.503945,115.4074517,"MUZ",11,"MUZ.11"
"1474",84,0,0,0,0,16,0,0,"total.seagrass",-33.50394833,115.4074217,"MUZ",11,"MUZ.11"
"1475",52,0,0,0,0,28,4,16,"total.seagrass",-33.50395,115.4073933,"MUZ",11,"MUZ.11"
"1476",76,4,0,0,0,20,0,0,"total.seagrass",-33.50395667,115.407365,"MUZ",11,"MUZ.11"
"1477",72,4,0,0,0,24,0,0,"total.seagrass",-33.50396333,115.40734,"MUZ",11,"MUZ.11"
"1478",100,0,0,0,0,0,0,0,"total.seagrass",-33.503975,115.4073167,"MUZ",11,"MUZ.11"
"1479",96,0,0,0,0,4,0,0,"total.seagrass",-33.503995,115.4073017,"MUZ",11,"MUZ.11"
"1480",64,0,0,0,0,36,0,0,"total.seagrass",-33.50401833,115.4072817,"MUZ",11,"MUZ.11"
"1481",44,0,0,0,0,36,12,8,"total.seagrass",-33.504035,115.4072517,"MUZ",11,"MUZ.11"
"1482",68.18,0,0,0,0,27.27,4.55,0,"total.seagrass",-33.50405333,115.4072283,"MUZ",11,"MUZ.11"
"1483",60,0,0,0,0,24,12,4,"total.seagrass",-33.50407167,115.4071983,"MUZ",11,"MUZ.11"
"1484",92,0,0,0,0,8,0,0,"total.seagrass",-33.50409,115.407165,"MUZ",11,"MUZ.11"
"1485",72,0,0,0,0,24,0,4,"total.seagrass",-33.50410833,115.4071417,"MUZ",11,"MUZ.11"
"1486",52,0,0,0,0,24,4,20,"total.seagrass",-33.50412,115.4071117,"MUZ",11,"MUZ.11"
"1487",56,0,0,0,0,32,0,12,"total.seagrass",-33.50412167,115.4070817,"MUZ",11,"MUZ.11"
"1488",40,8,0,0,0,36,4,12,"total.seagrass",-33.50412,115.4070517,"MUZ",11,"MUZ.11"
"1489",40,4,0,0,0,32,8,16,"total.seagrass",-33.50412167,115.407025,"MUZ",11,"MUZ.11"
"1490",92,0,0,0,0,4,0,4,"total.seagrass",-33.50411833,115.407,"MUZ",11,"MUZ.11"
"1491",84,0,0,0,0,16,0,0,"total.seagrass",-33.50412,115.4069717,"MUZ",11,"MUZ.11"
"1492",80,0,0,0,0,12,8,0,"total.seagrass",-33.50412,115.4069467,"MUZ",11,"MUZ.11"
"1493",92,0,0,0,0,0,0,8,"total.seagrass",-33.504115,115.40691,"MUZ",11,"MUZ.11"
"1494",72,0,0,0,0,28,0,0,"total.seagrass",-33.50411167,115.4068767,"MUZ",11,"MUZ.11"
"1495",84,0,0,0,0,16,0,0,"total.seagrass",-33.50410333,115.4068417,"MUZ",11,"MUZ.11"
"1496",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409833,115.4068083,"MUZ",11,"MUZ.11"
"1497",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409833,115.40678,"MUZ",11,"MUZ.11"
"1498",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409667,115.4067483,"MUZ",11,"MUZ.11"
"1499",96,0,0,0,0,4,0,0,"total.seagrass",-33.50410167,115.40672,"MUZ",11,"MUZ.11"
"1500",96,0,0,0,0,0,4,0,"total.seagrass",-33.50410333,115.4066917,"MUZ",11,"MUZ.11"
"1501",88,0,0,0,0,12,0,0,"total.seagrass",-33.50410333,115.4066617,"MUZ",11,"MUZ.11"
"1502",92,0,0,0,0,0,0,8,"total.seagrass",-33.5041,115.40663,"MUZ",11,"MUZ.11"
"1503",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409333,115.4066033,"MUZ",11,"MUZ.11"
"1504",24,44,0,0,0,32,0,0,"Turf.algae",-33.50409333,115.4065817,"MUZ",11,"MUZ.11"
"1505",60,0,0,0,0,4,8,28,"total.seagrass",-33.504095,115.406555,"MUZ",11,"MUZ.11"
"1506",84,4,0,0,0,0,0,12,"total.seagrass",-33.5041,115.4065283,"MUZ",11,"MUZ.11"
"1507",52,20,0,0,0,28,0,0,"total.seagrass",-33.5041,115.4065017,"MUZ",11,"MUZ.11"
"1508",60,0,0,0,0,12,0,28,"total.seagrass",-33.50410167,115.4064717,"MUZ",11,"MUZ.11"
"1509",80,8,0,0,0,12,0,0,"total.seagrass",-33.5041,115.4064367,"MUZ",11,"MUZ.11"
"1510",92,0,0,0,0,4,4,0,"total.seagrass",-33.504095,115.4064083,"MUZ",11,"MUZ.11"
"1511",64,36,0,0,0,0,0,0,"total.seagrass",-33.50409333,115.4063783,"MUZ",11,"MUZ.11"
"1512",100,0,0,0,0,0,0,0,"total.seagrass",-33.504095,115.40635,"MUZ",11,"MUZ.11"
"1513",96,0,0,0,0,4,0,0,"total.seagrass",-33.50409333,115.4063267,"MUZ",11,"MUZ.11"
"1514",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409,115.4062933,"MUZ",11,"MUZ.11"
"1515",72,0,0,0,0,12,4,12,"total.seagrass",-33.50409167,115.4062667,"MUZ",11,"MUZ.11"
"1516",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409667,115.4062383,"MUZ",11,"MUZ.11"
"1517",96,0,0,0,0,0,0,4,"total.seagrass",-33.50409833,115.4062083,"MUZ",11,"MUZ.11"
"1518",96,0,0,0,0,4,0,0,"total.seagrass",-33.504105,115.4061783,"MUZ",11,"MUZ.11"
"1519",96,0,0,0,0,4,0,0,"total.seagrass",-33.50410667,115.406145,"MUZ",11,"MUZ.11"
"1520",100,0,0,0,0,0,0,0,"total.seagrass",-33.5041,115.406115,"MUZ",11,"MUZ.11"
"1521",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49292333,115.1114033,"MUZ",2,"MUZ.2"
"1522",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492915,115.1113667,"MUZ",2,"MUZ.2"
"1523",0,0,0,0,0,100,0,0,"Unconsolidated",-33.4929,115.11135,"MUZ",2,"MUZ.2"
"1524",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49286167,115.1113033,"MUZ",2,"MUZ.2"
"1525",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49284833,115.1112883,"MUZ",2,"MUZ.2"
"1526",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49283667,115.11126,"MUZ",2,"MUZ.2"
"1527",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492815,115.11124,"MUZ",2,"MUZ.2"
"1528",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49280167,115.1112117,"MUZ",2,"MUZ.2"
"1529",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49279833,115.111175,"MUZ",2,"MUZ.2"
"1530",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49278833,115.1111533,"MUZ",2,"MUZ.2"
"1531",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49277833,115.11111,"MUZ",2,"MUZ.2"
"1532",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492775,115.111085,"MUZ",2,"MUZ.2"
"1533",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49276333,115.11105,"MUZ",2,"MUZ.2"
"1534",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49274,115.1110217,"MUZ",2,"MUZ.2"
"1535",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49269,115.1109717,"MUZ",2,"MUZ.2"
"1536",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492665,115.1109467,"MUZ",2,"MUZ.2"
"1537",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49263667,115.1109267,"MUZ",2,"MUZ.2"
"1538",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49261833,115.1109183,"MUZ",2,"MUZ.2"
"1539",0,0,0,0,0,100,0,0,"Unconsolidated",-33.4926,115.1108967,"MUZ",2,"MUZ.2"
"1540",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49258333,115.110875,"MUZ",2,"MUZ.2"
"1541",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49256167,115.1108633,"MUZ",2,"MUZ.2"
"1542",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49254,115.1108383,"MUZ",2,"MUZ.2"
"1543",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49251833,115.110825,"MUZ",2,"MUZ.2"
"1544",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49249833,115.1108233,"MUZ",2,"MUZ.2"
"1545",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49247833,115.11081,"MUZ",2,"MUZ.2"
"1546",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492465,115.1108233,"MUZ",2,"MUZ.2"
"1547",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492445,115.11081,"MUZ",2,"MUZ.2"
"1548",0,0,0,0,0,100,0,0,"Unconsolidated",-33.49242833,115.1108017,"MUZ",2,"MUZ.2"
"1549",0,0,0,0,0,96,0,4,"Unconsolidated",-33.492415,115.11078,"MUZ",2,"MUZ.2"
"1550",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492395,115.1107667,"MUZ",2,"MUZ.2"
"1551",0,0,0,0,0,100,0,0,"Unconsolidated",-33.492375,115.1107567,"MUZ",2,"MUZ.2"
