campaignid,sample,latitude,longitude,Macroalgae,Turf.algae,Stony.corals,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
r20150527_072129_wa-gb-auv-04,PR_20150527_072721_340_AC16,-33.5945172,115.2492701,40,0,8,20,24,4,4,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072731_841_AC16,-33.5945197,115.2493896,48,0,0,20,16,0,16,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072742_342_AC16,-33.5945162,115.2495033,80,0,0,8,0,12,0,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072752_843_AC16,-33.5945099,115.2496158,12,0,0,28,56,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_072803_343_AC16,-33.5945046,115.2497298,20,0,0,52,8,0,20,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_072813_845_AC16,-33.5945035,115.2498471,32,16,0,12,16,0,24,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072824_346_AC16,-33.5945045,115.2499671,28,0,0,52,12,0,8,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_072834_847_AC16,-33.5945054,115.2500835,24,0,0,52,12,0,12,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_072845_348_AC16,-33.5945081,115.250202,12,0,0,48,36,0,4,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_072855_849_AC16,-33.5945112,115.2503167,52,0,0,28,16,0,4,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072906_350_AC16,-33.5945113,115.2504348,52,8,0,20,0,0,16,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072916_850_AC16,-33.5945125,115.2505575,72,0,0,24,0,0,4,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_072927_352_AC16,-33.5945082,115.2506761,20.83,4.17,0,29.17,33.33,0,12.5,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_072937_854_AC16,-33.5945062,115.2507833,0,4,0,20,72,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_072948_356_AC16,-33.5945116,115.2508761,4,0,0,8,88,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_072958_858_AC16,-33.5945168,115.2509942,4,0,0,64,32,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073009_360_AC16,-33.5945209,115.2511223,64,0,0,8,12,0,16,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073019_863_AC16,-33.5945254,115.2512471,4,0,0,80,16,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073030_366_AC16,-33.5945297,115.2513701,20,0,0,36,36,0,4,4,Unconsolidated,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073040_870_AC16,-33.5945337,115.2514957,44,16,0,20,12,0,8,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073051_373_AC16,-33.5945384,115.2516126,0,0,0,4,96,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073101_875_AC16,-33.5945417,115.2517305,28,20,0,20,24,0,4,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073112_377_AC16,-33.594544,115.251847,28,12,24,0,20,0,8,8,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073122_879_AC16,-33.5945459,115.2519381,4,4,0,36,48,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073133_379_AC16,-33.5945449,115.2520577,16,0,0,12,60,0,12,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073143_879_AC16,-33.5945473,115.252184,40,4,0,24,0,0,28,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073154_380_AC16,-33.5945466,115.2523065,92,8,0,0,0,0,0,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073204_882_AC16,-33.5945513,115.2524287,56,0,0,8,4,0,12,16,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073215_384_AC16,-33.5945586,115.2525511,52,4,0,28,4,0,0,8,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073225_886_AC16,-33.5945654,115.2526702,44,0,20,4,0,0,32,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073236_388_AC16,-33.5945714,115.2527919,76,0,12,0,0,4,8,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073246_889_AC16,-33.594579,115.2529158,84,0,0,0,0,0,16,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073257_390_AC16,-33.5945873,115.2530346,24,0,0,16,16,0,44,0,Consolidated,Consolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073307_892_AC16,-33.5945907,115.2531517,8,0,0,68,24,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073318_392_AC16,-33.5945894,115.2532657,4,0,0,52,44,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073328_893_AC16,-33.5945886,115.2533636,4,0,0,64,24,0,8,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073339_395_AC16,-33.5945883,115.2534777,4,0,0,88,8,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073349_897_AC16,-33.5945866,115.2536055,16,0,0,24,44,0,16,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073400_399_AC16,-33.5945847,115.2537304,16,8,0,24,52,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073410_901_AC16,-33.5945818,115.2538539,32,0,0,16,44,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073421_403_AC16,-33.5945784,115.2539728,16,0,0,36,40,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073431_905_AC16,-33.5945763,115.2540949,8,4,0,28,52,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073442_407_AC16,-33.5945732,115.2542173,12,0,0,36,52,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073452_908_AC16,-33.5945706,115.2543363,28,0,0,44,16,0,12,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_073503_409_AC16,-33.5945688,115.2544569,76,8,0,0,8,0,0,8,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073513_910_AC16,-33.5945668,115.254576,8,0,0,12,76,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073524_411_AC16,-33.5945677,115.2546832,24,0,0,12,64,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073534_911_AC16,-33.594568,115.2547945,88,0,0,4,0,4,4,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073545_413_AC16,-33.5945677,115.2549074,48,0,0,16,32,0,4,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073555_915_AC16,-33.5945679,115.2550196,48,20,0,0,0,4,20,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073606_416_AC16,-33.5945699,115.2551314,48,4,0,32,4,0,12,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073616_918_AC16,-33.5945716,115.2552435,12,0,0,8,80,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073627_420_AC16,-33.5945721,115.2553643,0,0,0,8,88,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073637_922_AC16,-33.5945743,115.2554741,16,0,0,20,60,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073648_424_AC16,-33.5945803,115.2555949,8,0,0,20,72,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073658_924_AC16,-33.5945898,115.2557234,16,0,0,12,72,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073709_425_AC16,-33.5945974,115.2558473,0,0,0,0,96,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073719_926_AC16,-33.5946044,115.2559705,4,0,0,4,88,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073730_430_AC16,-33.5946141,115.2560893,0,0,0,8,92,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073740_932_AC16,-33.594622,115.2562092,12,0,0,16,60,0,12,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073751_434_AC16,-33.5946268,115.2563241,76,0,0,4,4,0,12,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073801_935_AC16,-33.5946344,115.2564414,60,0,0,12,0,4,24,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073812_436_AC16,-33.5946435,115.2565628,80,0,0,8,0,0,12,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073822_937_AC16,-33.5946508,115.2566821,36,0,0,8,44,0,12,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073833_440_AC16,-33.5946574,115.2567994,0,0,0,0,96,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073843_941_AC16,-33.5946664,115.2569093,60,0,0,12,20,0,4,4,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073854_443_AC16,-33.5946647,115.2570309,0,0,0,0,100,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073904_944_AC16,-33.5946633,115.2571566,52,0,0,8,12,0,28,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073915_445_AC16,-33.5946646,115.2572824,0,0,0,0,100,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_073925_946_AC16,-33.5946655,115.2574032,64,0,0,8,12,0,16,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073936_447_AC16,-33.5946648,115.2575223,80,0,4,8,0,0,0,8,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073946_948_AC16,-33.5946675,115.2576413,64,20,8,0,0,0,8,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_073957_448_AC16,-33.5946709,115.2577568,4,0,0,16,68,4,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074007_949_AC16,-33.5946752,115.2578649,40,0,0,8,12,0,40,0,Macroalgae,Consolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_074018_450_AC16,-33.5946771,115.2579794,4,0,0,20,76,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074028_951_AC16,-33.5946792,115.2580934,4,0,0,8,88,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074039_453_AC16,-33.594681,115.2582064,28,0,0,28,20,0,24,0,Macroalgae,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_074049_955_AC16,-33.5946841,115.2583247,0,0,0,0,100,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074100_457_AC16,-33.5946867,115.2584396,12,0,0,4,84,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074110_959_AC16,-33.5946884,115.2585532,40,0,0,12,36,0,12,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_074121_461_AC16,-33.5946927,115.2586666,48,0,0,4,48,0,0,0,Macroalgae,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074131_963_AC16,-33.5946962,115.2587796,4,0,0,12,84,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074142_465_AC16,-33.5946998,115.2588938,4,0,0,4,88,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074152_966_AC16,-33.5947031,115.2590021,4,0,0,0,96,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074203_469_AC16,-33.5947039,115.2590931,8,0,0,12,80,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074213_971_AC16,-33.594704,115.2592138,12,0,0,16,64,0,4,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074224_472_AC16,-33.5947037,115.2593379,8,0,0,0,88,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074234_973_AC16,-33.5947031,115.2594604,4,0,0,16,76,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074245_474_AC16,-33.5947017,115.2595808,4,0,0,16,76,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074255_976_AC16,-33.5947003,115.2597003,4,0,0,4,92,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074306_477_AC16,-33.5946991,115.2598196,20,0,0,20,56,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074316_977_AC16,-33.5946998,115.2599382,16,0,0,20,60,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074327_478_AC16,-33.5946986,115.2600578,8,0,0,0,88,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074337_979_AC16,-33.5946973,115.2601739,0,0,0,8,80,0,8,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074348_482_AC16,-33.5946975,115.2602919,28,8,0,8,56,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074358_985_AC16,-33.5946958,115.2604118,0,8,0,36,48,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074409_489_AC16,-33.5946931,115.2605176,0,0,92,0,0,4,0,4,Stony.corals,Stony.corals
r20150527_072129_wa-gb-auv-04,PR_20150527_074419_992_AC16,-33.5946989,115.2606254,8,16,0,4,60,0,12,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074430_495_AC16,-33.594695,115.2607541,8,8,0,8,76,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074440_998_AC16,-33.594693,115.2608805,4,0,0,16,80,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074452_001_AC16,-33.5946895,115.2610137,16,12,0,12,60,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074502_504_AC16,-33.5946867,115.261137,8,4,0,20,68,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074513_008_AC16,-33.5946822,115.2612574,20,0,0,12,68,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074523_511_AC16,-33.5946799,115.2613776,0,0,0,8,92,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074534_014_AC16,-33.5946775,115.2614979,0,0,0,4,92,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074544_516_AC16,-33.5946742,115.2616138,20,4,16,48,0,0,12,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_074555_018_AC16,-33.5946713,115.2617335,32,8,0,8,44,0,8,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074605_520_AC16,-33.5946726,115.2618441,48,8,8,0,28,0,8,0,Macroalgae,Macroalgae
r20150527_072129_wa-gb-auv-04,PR_20150527_074616_023_AC16,-33.5946753,115.261956,4,0,0,8,84,0,0,4,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074626_525_AC16,-33.5946774,115.2620659,0,0,0,64,36,0,0,0,Unconsolidated,Unconsolidated
r20150527_072129_wa-gb-auv-04,PR_20150527_074637_027_AC16,-33.5946766,115.2621781,16,4,0,28,48,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074647_530_AC16,-33.5946734,115.2622908,0,0,0,0,100,0,0,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074658_033_AC16,-33.5946726,115.2624066,0,0,0,20,76,0,4,0,Seagrasses,Seagrasses
r20150527_072129_wa-gb-auv-04,PR_20150527_074708_536_AC16,-33.5946738,115.2625174,12,0,0,24,64,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081822_699_AC16,-33.5931143,115.2134656,0,0,0,0,0,0,0,100,Other,Other
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081833_199_AC16,-33.5931596,115.2134198,0,0,0,0,0,0,0,100,Other,Other
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081843_700_AC16,-33.5931541,115.2133257,0,0,0,0,0,0,0,100,Other,Other
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081854_200_AC16,-33.5931501,115.213228,0,0,0,0,0,0,0,100,Other,Other
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081904_701_AC16,-33.5931434,115.2131343,0,0,0,32,68,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081915_203_AC16,-33.5931181,115.2130087,0,0,0,16,76,0,0,8,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081925_704_AC16,-33.5930984,115.2128796,64,0,0,28,0,0,8,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081936_205_AC16,-33.5930852,115.2127571,8,44,0,4,0,8,28,8,Turf.algae,Turf.algae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081946_706_AC16,-33.5930631,115.2126402,12,20,0,68,0,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_081957_207_AC16,-33.5930459,115.2125247,44,32,0,4,0,16,0,4,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082007_709_AC16,-33.5930275,115.2124073,24,12,0,24,32,0,4,4,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082018_210_AC16,-33.5930104,115.2122955,48,24,0,4,0,4,20,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082028_711_AC16,-33.5929895,115.2121833,4,4,0,8,84,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082039_211_AC16,-33.5929719,115.2120751,32,24,0,0,0,0,40,4,Consolidated,Consolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082049_712_AC16,-33.592952,115.2119666,44,4,0,8,0,0,44,0,Macroalgae,Consolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082100_214_AC16,-33.5929349,115.2118545,16,4,0,32,40,0,4,4,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082110_715_AC16,-33.5929171,115.2117352,36,0,0,28,20,0,16,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082121_216_AC16,-33.5928975,115.2116161,12,0,0,68,20,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082131_717_AC16,-33.5928801,115.2114987,8,0,0,32,60,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082142_218_AC16,-33.5928659,115.2113795,8,0,0,60,32,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082152_719_AC16,-33.5928584,115.211263,4,0,0,24,72,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082203_220_AC16,-33.5928497,115.2111473,12,0,0,52,28,4,4,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082213_722_AC16,-33.5928421,115.2110321,4,0,0,32,56,0,8,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082224_224_AC16,-33.5928323,115.210917,0,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082234_726_AC16,-33.5928223,115.2108038,4,0,0,56,40,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082245_227_AC16,-33.5928118,115.210693,0,0,0,20,72,0,8,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082255_728_AC16,-33.5928053,115.2105825,0,0,0,72,28,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082306_229_AC16,-33.5927982,115.2104721,0,0,0,92,8,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082316_730_AC16,-33.5927928,115.2103578,4,0,0,44,44,0,8,0,Unconsolidated,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082327_232_AC16,-33.5927833,115.2102407,4,28,0,4,60,0,4,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082337_734_AC16,-33.5927718,115.2101214,4,0,0,16,80,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082348_236_AC16,-33.5927596,115.2100038,0,0,0,20,76,0,4,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082358_736_AC16,-33.5927486,115.2098873,84,0,0,0,0,0,16,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082409_237_AC16,-33.5927393,115.2097792,48,28,0,0,0,0,20,4,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082419_737_AC16,-33.5927245,115.209676,60,0,0,4,4,0,32,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082430_237_AC16,-33.5927115,115.2095718,8,0,0,20,72,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082440_737_AC16,-33.5926941,115.2094665,0,0,0,8,72,0,20,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082451_238_AC16,-33.5926744,115.2093595,0,0,0,8,80,0,12,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082501_740_AC16,-33.5927028,115.2092667,28,4,0,4,44,0,20,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082512_241_AC16,-33.5928025,115.2092953,24,0,0,28,48,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082522_742_AC16,-33.5929241,115.209285,52,4,0,16,0,0,28,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082533_244_AC16,-33.5930403,115.2092701,24,76,0,0,0,0,0,0,Turf.algae,Turf.algae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082543_747_AC16,-33.59315,115.2092585,52,0,0,0,4,0,36,0,Macroalgae,Macroalgae
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082554_248_AC16,-33.5932558,115.2092581,12,4,0,16,68,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082604_750_AC16,-33.5933641,115.2092652,0,0,0,8,84,0,8,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082615_251_AC16,-33.5934676,115.2092795,0,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082625_752_AC16,-33.5935728,115.2092854,0,0,0,64,36,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082636_254_AC16,-33.5936407,115.2093377,20,0,0,20,48,0,12,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082646_756_AC16,-33.5936208,115.209433,32,0,0,48,16,0,4,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082657_257_AC16,-33.5936126,115.209557,4,0,0,64,32,0,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082707_758_AC16,-33.5936017,115.2096788,4,0,0,16,28,0,52,0,Consolidated,Consolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082718_260_AC16,-33.5935942,115.2097984,4,0,0,4,92,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082728_761_AC16,-33.5935848,115.2099147,0,0,0,44,48,0,8,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082739_262_AC16,-33.5935759,115.2100319,28,0,0,20,36,0,16,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082749_764_AC16,-33.5935687,115.2101496,8,0,0,16,76,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082800_265_AC16,-33.5935629,115.2102685,4,0,0,16,56,0,24,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082810_766_AC16,-33.5935562,115.210383,40,8,0,4,44,0,4,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082821_266_AC16,-33.593545,115.2104986,4,28,0,8,56,0,0,4,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082831_767_AC16,-33.5935356,115.2106149,4,0,0,12,80,0,4,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082842_267_AC16,-33.5935257,115.2107262,32,0,0,60,4,4,0,0,Unconsolidated,Unconsolidated
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082852_767_AC16,-33.5934574,115.210747,0,0,0,12,88,0,0,0,Seagrasses,Seagrasses
r20150527_081513_wa-gb-auv-02-exp,PR_20150527_082903_268_AC16,-33.5933644,115.2107426,0,0,0,52,48,0,0,0,Unconsolidated,Unconsolidated
